transfer_id_x,departure_object_id_x,arrival_object_id_x,departure_epoch_x,time_of_flight_x,revolutions_x,transfer_delta_v_x,atom_transfer_delta_v_x,atom_dv_ranking,combo,transfer_id_y,departure_object_id_y,arrival_object_id_y,departure_epoch_y,time_of_flight_y,revolutions_y,transfer_delta_v_y,atom_transfer_delta_v_y,lambert_dv_ranking
22449980,16402,15223,2457399.55671,21600.0,0,1.95971077045,1.95901604691,237.0,16402-15223,22449980,16402,15223,2457399.55671,21600.0,0,1.95971077045,1.95901604691,238.0
13175722,12787,8331,2457399.5162,18400.0,0,1.96019851102,1.95974822831,238.0,12787-8331,13175722,12787,8331,2457399.5162,18400.0,0,1.96019851102,1.95974822831,239.0
19945050,15832,13666,2457399.5,29600.0,0,1.95665378479,1.9609337748,239.0,15832-13666,19945050,15832,13666,2457399.5,29600.0,0,1.95665378479,1.9609337748,237.0
21137490,15996,10722,2457399.55671,25600.0,0,1.96184801381,1.96402316662,240.0,15996-10722,21137490,15996,10722,2457399.55671,25600.0,0,1.96184801381,1.96402316662,240.0
21744996,16293,15876,2457399.55671,28000.0,0,1.96465741675,1.96720365546,241.0,16293-15876,21744996,16293,15876,2457399.55671,28000.0,0,1.96465741675,1.96720365546,241.0
5699991,8331,1863,2457399.55671,26000.0,0,1.97291002025,1.9744285361,242.0,8331-1863,5699991,8331,1863,2457399.55671,26000.0,0,1.97291002025,1.9744285361,242.0
21719471,16293,15402,2457399.54514,18000.0,0,1.9760708329,1.97597194614,243.0,16293-15402,21719421,16293,15402,2457399.54398,18000.0,0,1.97606933146,1.97597216366,243.0
11594970,11792,15876,2457399.55671,17600.0,0,1.97608200371,1.97604050121,244.0,11792-15876,11594970,11792,15876,2457399.55671,17600.0,0,1.97608200371,1.97604050121,244.0
5822815,8331,12787,2457399.50694,15600.0,0,1.97850993033,1.98137475879,245.0,8331-12787,5822815,8331,12787,2457399.50694,15600.0,0,1.97850993033,1.98137475879,245.0
812475,2643,8840,2457399.55671,19600.0,0,1.990039841,1.98990837189,246.0,2643-8840,812475,2643,8840,2457399.55671,19600.0,0,1.990039841,1.98990837189,247.0
9699991,10722,7545,2457399.55671,26000.0,0,1.98619566062,1.99405091477,247.0,10722-7545,9699991,10722,7545,2457399.55671,26000.0,0,1.98619566062,1.99405091477,246.0
7983069,9927,8462,2457399.51273,17200.0,0,1.99738301363,1.99687103448,248.0,9927-8462,7983069,9927,8462,2457399.51273,17200.0,0,1.99738301363,1.99687103448,249.0
2627500,5816,13971,2457399.55671,29600.0,0,1.99693408409,1.99852758751,249.0,5816-13971,2627500,5816,13971,2457399.55671,29600.0,0,1.99693408409,1.99852758751,248.0
